Rev_id,Retailer,Division,Category,Department,Product_URL,Brand,Product_Name,Final_Price_after_Discount,Review_Link,Review_Header,Review_Creation_Date,Review_Rating_Score,Review_Text
1089,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=210,"""perfect for a small room""",5/3/2019,5,This fan was easy to put up. It is very quiet perfect for a small bedroom
1090,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=30,"""Good builder grade fan""",10/6/2019,3,"Inexpensive, quiet, very easy to install. Put this in a spare bedroom. Not the worlds most attractive but provides ample light w/ led fixture and does the job."
1091,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=40,"""4 blade fan""",8/7/2018,3,This was a replacement fan for the kitchen.
1092,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=90,"""Chemical SMELL""",5/13/2018,1,"I don't mind that they are cheap as they would rarely be used but what in the world do they put in these fans that make them smell like a chemical plant? My cabin smells obnoxious so it looks like I'm gonna have to uninstall 2 fans and return them. All said about 2 hours wasted time. Unless you don't mind obnoxious chemical smells, don't buy these fans!"
1093,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=30,"""Low Price with High Satisfaction""",5/14/2018,4,"This is a plain fan at a low price that has out performed its price point in my opinion. I installed two of these in my two car garage more than three years ago and they are still going. They run most of the year and all summer long without being turned off. With my master bath and closet above my garage, they do make a noticable difference. Having them in the garage makes it a lot easier to work on the cars in the summer time. They aren't as quiet as the more expensive fans in my house but I don't care since they are in the farage. I have more than gotten my monies worth."
1094,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=40,"""Nice for a small room.""",8/19/2018,4,Added an improved look to the kids bedrooms.
1095,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=160,"""Nice little ceiling fan, easy to install""",9/19/2018,4,"I had to replace fan than quit just nnededsomwthing quick and inexpensive, this filled the bill, and matches the other fan and light"
1096,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=250,"""Looks great""",10/21/2018,4,Little harder for an 81 year old man but I managed.
1097,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=200,"""Cost effective, quiet and clean.""",1/28/2019,4,Easy to install and perfect for small rooms. Reversible blades for two optional looks.
1098,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=230,"""nice little fan""",9/2/2018,4,Easy install and good price works nice. Great for small rooms
1099,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=60,"""Great value!""",8/14/2019,4,"Has all the features of more expensive fans without the price tag! Built well, has a light, reversible blades, and quiet. What more do you need?"
1100,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087,Harbor Breeze,Harbor Breeze Armitage 42-in White LED Indoor Flush Mount Ceiling Fan with Light Kit (4-Blade),29.98,https://www.lowes.com/pd/Harbor-Breeze-Armitage-42-in-White-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-4-Blade/1000195087/reviews?offset=140,"""Harbor Breeze Armitage 42-in White LED Indoor Flus""",3/10/2019,2,"Bought 2, both hum and noisy, one light stopped working LED and special bulbs socket issue. planning to replace it with new one better quality."
1101,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=70,"""Looks great, and definitely works great.""",4/2/2019,5,"The Sailstream Ceiling Fan is just plain beautiful. It looks great in our bedroom, it keeps our room a lot colder, I love the fact that it mounts flush against the ceiling and I would most definitely recommend you get one. The installation was a breeze, almost everything you need is included in the box; you may have to buy a ceiling fan box, which is fairly inexpensive, mine was $15 with tax. If you have to start from scratch, meaning you don't have to make the hole on your ceiling and run wire to the ceiling fan, obviously the time needed to install the ceiling fan will take longer. I only had to cut a larger hole from the previous exciting light fixture in our room, and run their wires into the new ceiling fan, all in all, took about 45 min, but I also have plaster ceilings, so the cutting took a lot longer. Before buying one, or any type of ceiling fan for that matter, make sure you buy the correct type for your ceiling; if you have slopped ceilings, the Sailstream Ceiling Fan will not work for you."
1102,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=50,"""Easy way to bring modern touch into room""",4/9/2019,5,"We all have them... that room with an ugly old ceiling fan, which works great, but drastically brings our house style points down. This fan is easy to install, and instantly brings the look of the room into this century. Fairly standard ceiling fan performance for airflow and light - nothing notably better or worse than most. Remote works great! Looks a million times better than the junk that was hanging from my ceiling for the last 20+ years."
1103,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=100,"""Love it""",1/15/2020,5,"I was a little scared buying this Item, but once I did i fell in love with it. It's quite it looks great. A must buy.."
1104,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=40,"""Modern ceiling fan""",3/26/2019,5,"Beautiful ceiling fan. A sleek modern design. Well balanced, easy to assemble and install. Light could be a little brighter. Looks good in my office. Has to be used with an on-off switch, not with a variable speed switch."
1105,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=50,"""Great Value""",6/23/2019,5,Bought this ceiling fan for my Daughters room. Very easy to install and works great. The remote works as it should.
1106,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=40,"""Nice Fan""",6/26/2019,5,This fan is easy to install and works great. It is very quiet and the remote is nice too. My first 3 blade but I do not loose any air flow with it.
1107,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=40,"""Great fan""",3/28/2019,5,This fan for a 3 blade it will move some air the led lights are the way to go and the slick profile of the fan makes it really nice . The best feature is the remote control for the fan you don't have to get out of your chairto adjust your fan push of a button and your done .
1108,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=100,"""Beautiful fan""",4/10/2019,5,This was a great item..looks so good in my room..easy to put up...and packaged great
1109,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=20,"""Please do your Research""",10/14/2019,2,"Overall I can not recommend this fan. I actually purchased 3 for my boys rooms and paid to have all 3 installed. I was happy with the style as we are updating our home to more modern colors and fixtures. Unfortunately I immediately noticed one of the fans had an internal clicking sound like it was trying to switch modes(?). This happened constantly every minute or so, even after switching power off at the wall switch. Now a 2nd one does it, but not as frequent. The installer came by and could not isolate the issue and recommended I return it for another one. He took it down and was nice enough not to charge extra for that. The fan aspect is very nice, it moves air very well even with just 3 blades. However, the other MAIN issue I have with this fan, like many others, is the light. Another reviewer put it perfectly by saying it was more of a “mood light”. It is way too dim at full brightness to be the main lighting for a bedroom. I have decided to ‘eat' the cost of the installation and shop for new fans to replace them. Don't be like me, pay attention to the reviews and find what works best for you."
1110,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=60,"""Nice fan""",4/9/2019,4,"Fan was installed in my son's bedroom. Install was easy with the provided instructions. The LED lighting is bright and should save some $$. The brushed nickel finish is nice and goes well in his room. The three-blade design is a bit louder than a five-blade, but shouldn't be a problem. He really likes having the remote control next to his bed so he has control through the night. Good product."
1111,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=80,"""Quiet Running Fan""",3/26/2019,4,"The fan runs very quiet and the speed is excellent, but the light is not as bright as I would have liked. Where I am using the fan the light is not that important but I would not use the light from the fan as the only light source in a room."
1112,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=110,n/a,2/9/2019,4,The light is not bright enough but other than that the fan is legit
1113,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=90,"""DO NOT PURCHASE""",7/10/2019,1,"Purchased fan and less than 6 months fan went out. Don't waste your time and energy putting it up, just to take it down."
1114,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=80,"""This is a horrible product the fan stopped working""",10/17/2019,1,This is a horrible product the fan stopped working three weeks after I installed itI spoke to customer service and they informed me that the receiver is defective so I have to Uninstall the ceiling fan to get a refund or exchange.
1115,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=10,"""Do not buy Harbor Breeze or any fan at Lowes""",7/16/2019,1,"I recently bought this fan from Lowes. Hired someone to install it. After 2 hours including lengthy follow up with manufacturer's support line it was still not working. Was told ""oh, the fan must be defective then"". So I'm on the hook for 2 hours labour with installer and Lowe's tell me if you return and buy another one we could give you a 10% discount. And then I get to pay again to have it installed (and that one may not work either) - 10% won't come close to covering my out of pocket costs. Do you have a rating less than 1-star, that's what is needed here"
1116,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=80,"""Terrible Fan""",12/16/2019,1,Took it back to the store 3 times! The motor started to make a Very Loud sound only after 2 weeks of installation! Terrible quality! Don't waste time and money!!! They refunded the fees!
1117,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=10,"""Not recommeded if you want a fan with a light""",7/30/2019,1,"I hate this fan. We removed a perfectly good (but dated) ceiling fan/wth light to put this modern one up, also with a light.The problem is the light, it's useless - our night light is as bright. Now we miss our old fan (a Hunter) it put out great light. We've had this fan put up for 2 weeks, it looks great and the amount of air it moves is fine, but were taking it down because We're tired of living in the dark."
1118,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149,Harbor Breeze,Harbor Breeze Sail Stream 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit and Remote (3-Blade),149.98,https://www.lowes.com/pd/Harbor-Breeze-Sail-Stream-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000642149/reviews?offset=70,"""nice look, great price""",11/27/2019,3,"i have had to change 2 of these fans in the past 12 months. they look good, the remote makes it convinient. but if they break or stop working after only a few months, you're better off with the cheaper 50 dollar ones, that have not broken in any property i installed them in."
1119,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=140,"""Intergrated LED""",4/24/2019,3,"Works as designed, but don't like that your stuck with no options to change the color of light,if it fails you will have to change out a light module instead of a simple bulb."
1120,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=150,"""Harbor Breeze Beach Creek 44-in Brushed Nickel LED""",1/16/2019,3,Nice looking fan and great price! I wish it had a pull chain on it because the remote control for the fan and light doesn't work very well. You need to aim the remote very close to the fan to get it to work and it doesn't work consistently.
1121,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=120,"""Poor illumination, casts shadows,""",12/14/2019,3,"Installed fan assy in kitchen (not recommended), illumination too low even at highest setting, light cover easy to put on but tight to unscrew when removing. Remote has more hesitation when dimming light assy. Blades produce shadow on ceiling because of design. Most light is projected downward and with low illumination not very bright where light is projected. Not recoommended for areas where you wish to have a lot of light for reading or doing things."
